Market_Cap,Percent24,Name,Price,Percent7d,Volume,Circulating_Supply,Percent1,Symbol
17.19%,Coinlancer,$0.465184,?,"$1,962,140",2.01%,?,?,CL
17.19%,Coinlancer,$0.465184,?,"$1,962,140",2.01%,?,?,CL
-13.58%,ProChain,$0.518609,-14.19%,"$1,931,650",-0.31%,?,?,PRO
-13.58%,ProChain,$0.518609,-14.19%,"$1,931,650",-0.31%,?,?,PRO
1.71%,BitcoinX [Fut...,$0.053748,-3.58%,"$1,905,900",2.76%,?,,BCX
1.71%,BitcoinX [Fut...,$0.053748,-3.58%,"$1,905,900",2.76%,?,,BCX
-3.94%,Cappasity,$0.375055,52.09%,"$1,845,620",1.33%,?,?,CAPP
-3.94%,Cappasity,$0.375055,52.09%,"$1,845,620",1.33%,?,?,CAPP
-5.77%,SegWit2x [Fut...,$161.06,-13.59%,"$1,775,730",3.19%,?,,B2X
-5.77%,SegWit2x [Fut...,$161.06,-13.59%,"$1,775,730",3.19%,?,,B2X
-14.58%,Lamden,$1.01,?,"$1,667,270",1.62%,?,?,TAU
-14.58%,Lamden,$1.01,?,"$1,667,270",1.62%,?,?,TAU
85.30%,Viuly,$0.054558,201.87%,"$1,666,930",3.57%,?,?,VIU
85.30%,Viuly,$0.054558,201.87%,"$1,666,930",3.57%,?,?,VIU
15.33%,Mixin,$2087.36,?,"$1,571,680",5.13%,?,*,XIN
15.33%,Mixin,$2087.36,?,"$1,571,680",5.13%,?,*,XIN
-2.24%,Maker,$1035.63,1.71%,"$1,501,370",4.72%,?,?,MKR
-2.24%,Maker,$1035.63,1.71%,"$1,501,370",4.72%,?,?,MKR
-6.11%,NAGA,$2.23,-5.18%,"$1,333,840",2.69%,?,?,NGC
-6.11%,NAGA,$2.23,-5.18%,"$1,333,840",2.69%,?,?,NGC
2.34%,Tezos (Pre-La...,$5.19,-21.53%,"$1,187,630",3.80%,?,*,XTZ
2.34%,Tezos (Pre-La...,$5.19,-21.53%,"$1,187,630",3.80%,?,*,XTZ
-18.52%,StrongHands,$0.000005,417.10%,"$1,173,490",-2.29%,?,?,SHND
-18.52%,StrongHands,$0.000005,417.10%,"$1,173,490",-2.29%,?,?,SHND
-48.30%,Coupecoin,$0.000423,376.37%,"$1,120,070",-21.40%,?,?,COUPE
-48.30%,Coupecoin,$0.000423,376.37%,"$1,120,070",-21.40%,?,?,COUPE
?,Steneum Coin,$2.71,?,"$1,101,700",21.04%,?,?,STN
?,Steneum Coin,$2.71,?,"$1,101,700",21.04%,?,?,STN
-9.35%,UG Token,$1.16,26.83%,"$1,079,500",3.00%,?,?,UGT
-9.35%,UG Token,$1.16,26.83%,"$1,079,500",3.00%,?,?,UGT
-8.12%,COMSA [ETH],$2.20,-18.43%,"$1,020,490",-1.20%,?,?,CMS
-8.12%,COMSA [ETH],$2.20,-18.43%,"$1,020,490",-1.20%,?,?,CMS
-7.94%,CryptopiaFeeS...,$10831.40,?,"$963,647",-1.60%,?,*,CEFS
-7.94%,CryptopiaFeeS...,$10831.40,?,"$963,647",-1.60%,?,*,CEFS
4.38%,DIMCOIN,$0.028850,-45.20%,"$948,605",-6.58%,?,?,DIM
4.38%,DIMCOIN,$0.028850,-45.20%,"$948,605",-6.58%,?,?,DIM
-34.26%,United Bitcoin,$162.38,-41.10%,"$942,624",1.40%,?,,UBTC
-34.26%,United Bitcoin,$162.38,-41.10%,"$942,624",1.40%,?,,UBTC
-54.88%,Kubera Coin,$0.015492,-72.84%,"$936,461",-33.20%,?,?,KBR
-54.88%,Kubera Coin,$0.015492,-72.84%,"$936,461",-33.20%,?,?,KBR
-6.23%,InfChain,$0.027045,6.77%,"$907,004",1.94%,?,,INF
-6.23%,InfChain,$0.027045,6.77%,"$907,004",1.94%,?,,INF
3.48%,POLY AI,$7.64,-15.91%,"$882,168",5.88%,?,?,AI
3.48%,POLY AI,$7.64,-15.91%,"$882,168",5.88%,?,?,AI
-27.88%,Protean,$0.000275,360.08%,"$807,085",3.41%,?,*,PRN
-27.88%,Protean,$0.000275,360.08%,"$807,085",3.41%,?,*,PRN
205.68%,Pirate Blocks,$0.013157,443.46%,"$794,035",-2.70%,?,?,SKULL
205.68%,Pirate Blocks,$0.013157,443.46%,"$794,035",-2.70%,?,?,SKULL
?,Content and A...,$0.281888,?,"$792,215",1.12%,?,*,CAN
?,Content and A...,$0.281888,?,"$792,215",1.12%,?,*,CAN
-8.56%,COMSA [XEM],$2.30,-17.18%,"$770,583",-0.70%,?,*,CMS
-8.56%,COMSA [XEM],$2.30,-17.18%,"$770,583",-0.70%,?,*,CMS
62.65%,RubleBit,$0.055827,922.30%,"$716,413",3.64%,?,?,RUBIT
62.65%,RubleBit,$0.055827,922.30%,"$716,413",3.64%,?,?,RUBIT
?,TokenClub,$0.089935,?,"$704,929",-3.05%,?,?,TCT
?,TokenClub,$0.089935,?,"$704,929",-3.05%,?,?,TCT
-66.69%,Infinitecoin,$0.000359,144.47%,"$687,508",1.51%,?,?,IFC
-66.69%,Infinitecoin,$0.000359,144.47%,"$687,508",1.51%,?,?,IFC
-13.17%,Ace,$0.837860,42.70%,"$685,544",1.11%,?,?,ACE
-13.17%,Ace,$0.837860,42.70%,"$685,544",1.11%,?,?,ACE
-3.32%,Filecoin [Fut...,$24.55,20.87%,"$638,993",-0.77%,?,,FIL
-3.32%,Filecoin [Fut...,$24.55,20.87%,"$638,993",-0.77%,?,,FIL
-9.22%,OP Coin,$0.050397,?,"$604,158",-1.27%,?,?,OPC
-9.22%,OP Coin,$0.050397,?,"$604,158",-1.27%,?,?,OPC
-8.92%,ClubCoin,$2.56,-14.89%,"$577,797",3.03%,?,?,CLUB
-8.92%,ClubCoin,$2.56,-14.89%,"$577,797",3.03%,?,?,CLUB
-7.74%,HomeBlockCoin,$5.70,-29.91%,"$543,867",2.20%,?,?,HBC
-7.74%,HomeBlockCoin,$5.70,-29.91%,"$543,867",2.20%,?,?,HBC
-14.27%,Numus,$16.43,?,"$522,676",2.09%,?,*,NMS
-14.27%,Numus,$16.43,?,"$522,676",2.09%,?,*,NMS
-5.86%,LLToken,$0.235068,-4.46%,"$493,526",0.10%,?,?,LLT
-5.86%,LLToken,$0.235068,-4.46%,"$493,526",0.10%,?,?,LLT
-6.92%,Bitair,$0.009699,-0.14%,"$453,207",-1.05%,?,?,BTCA
-6.92%,Bitair,$0.009699,-0.14%,"$453,207",-1.05%,?,?,BTCA
-17.43%,Golos Gold,$0.365912,17.41%,"$371,711",2.95%,?,?,GBG
-17.43%,Golos Gold,$0.365912,17.41%,"$371,711",2.95%,?,?,GBG
-2.66%,EA Coin,$1.35,-10.24%,"$368,277",3.09%,?,?,EAG
-2.66%,EA Coin,$1.35,-10.24%,"$368,277",3.09%,?,?,EAG
27.54%,Lightning Bit...,$203.05,28.98%,"$350,668",6.65%,?,,LBTC
27.54%,Lightning Bit...,$203.05,28.98%,"$350,668",6.65%,?,,LBTC
8.35%,Uquid Coin,$2.00,56.46%,"$309,591",4.46%,?,?,UQC
8.35%,Uquid Coin,$2.00,56.46%,"$309,591",4.46%,?,?,UQC
-4.57%,Sphre AIR,$0.403414,39.30%,"$297,573",2.18%,?,?,XID
-4.57%,Sphre AIR,$0.403414,39.30%,"$297,573",2.18%,?,?,XID
0.21%,BitSoar,$0.135738,-7.01%,"$285,897",1.76%,?,?,BSR
0.21%,BitSoar,$0.135738,-7.01%,"$285,897",1.76%,?,?,BSR
-8.72%,HEROcoin,$0.243046,300.05%,"$274,974",3.32%,?,?,PLAY
-8.72%,HEROcoin,$0.243046,300.05%,"$274,974",3.32%,?,?,PLAY
-3.94%,Starbase,$0.280419,194.51%,"$245,065",2.63%,?,?,STAR
-3.94%,Starbase,$0.280419,194.51%,"$245,065",2.63%,?,?,STAR
80.24%,AdCoin,$0.414195,202.94%,"$239,303",-3.33%,?,?,ACC
80.24%,AdCoin,$0.414195,202.94%,"$239,303",-3.33%,?,?,ACC
-41.51%,NumusCash,$0.001531,?,"$230,778",9.17%,?,*,NUMUS
-41.51%,NumusCash,$0.001531,?,"$230,778",9.17%,?,*,NUMUS
-18.19%,HTML5COIN,$0.002367,57.06%,"$229,029",3.49%,?,?,HTML5
-18.19%,HTML5COIN,$0.002367,57.06%,"$229,029",3.49%,?,?,HTML5
6.14%,Safe Exchange...,$0.038908,58.31%,"$200,248",4.64%,?,?,SAFEX
6.14%,Safe Exchange...,$0.038908,58.31%,"$200,248",4.64%,?,?,SAFEX
-15.38%,Escroco,$2.02,-12.35%,"$197,309",3.49%,?,?,ESC
-15.38%,Escroco,$2.02,-12.35%,"$197,309",3.49%,?,?,ESC
?,Polis,$20.20,?,"$194,602",3.50%,?,?,POLIS
?,Polis,$20.20,?,"$194,602",3.50%,?,?,POLIS
?,Hacken,$6.54,?,"$193,518",4.62%,?,?,HKN
?,Hacken,$6.54,?,"$193,518",4.62%,?,?,HKN
5.19%,DavorCoin,$90.49,-4.79%,"$179,407",6.08%,?,?,DAV
5.19%,DavorCoin,$90.49,-4.79%,"$179,407",6.08%,?,?,DAV
-3.67%,Infinity Econ...,$0.024920,8.74%,"$178,599",4.08%,?,?,XIN
-3.67%,Infinity Econ...,$0.024920,8.74%,"$178,599",4.08%,?,?,XIN
-4.37%,Tokugawa,$3.94,77.33%,"$173,293",10.79%,?,?,TOK
-4.37%,Tokugawa,$3.94,77.33%,"$173,293",10.79%,?,?,TOK
-11.16%,FidentiaX,$1.24,177.38%,"$154,669",-6.13%,?,?,FDX
-11.16%,FidentiaX,$1.24,177.38%,"$154,669",-6.13%,?,?,FDX
-1.75%,Karmacoin,$0.000139,-5.30%,"$151,224",3.51%,?,?,KARMA
-1.75%,Karmacoin,$0.000139,-5.30%,"$151,224",3.51%,?,?,KARMA
-6.44%,PlusCoin,$0.001137,26.46%,"$132,200",3.32%,?,?,PLC
-6.44%,PlusCoin,$0.001137,26.46%,"$132,200",3.32%,?,?,PLC
10.26%,TIES Network,$0.449047,333.30%,"$128,892",7.10%,?,?,TIE
10.26%,TIES Network,$0.449047,333.30%,"$128,892",7.10%,?,?,TIE
47.02%,BOScoin,$4.18,40.29%,"$121,238",9.88%,?,?,BOS
47.02%,BOScoin,$4.18,40.29%,"$121,238",9.88%,?,?,BOS
-39.84%,Fonziecoin,$0.005847,142.54%,"$115,325",-11.28%,?,*,FONZ
-39.84%,Fonziecoin,$0.005847,142.54%,"$115,325",-11.28%,?,*,FONZ
-56.98%,LandCoin,$0.035064,624.54%,"$107,606",5.82%,?,?,LDCN
-56.98%,LandCoin,$0.035064,624.54%,"$107,606",5.82%,?,?,LDCN
-22.40%,GameChain System,$0.056523,?,"$104,800",-17.08%,?,?,GCS
-22.40%,GameChain System,$0.056523,?,"$104,800",-17.08%,?,?,GCS
-3.49%,Wowcoin,$0.000578,149.53%,"$102,550",12.14%,?,,WOW
-3.49%,Wowcoin,$0.000578,149.53%,"$102,550",12.14%,?,,WOW
10.77%,ZenGold,$0.106642,36.32%,"$99,571",4.15%,?,?,ZENGOLD
10.77%,ZenGold,$0.106642,36.32%,"$99,571",4.15%,?,?,ZENGOLD
9.79%,Cyder,$0.032020,4180.33%,"$92,557",6.87%,?,?,CYDER
9.79%,Cyder,$0.032020,4180.33%,"$92,557",6.87%,?,?,CYDER
1.86%,MagicCoin,$4.15,-7.80%,"$90,176",4.78%,?,?,MAGE
1.86%,MagicCoin,$4.15,-7.80%,"$90,176",4.78%,?,?,MAGE
-1.65%,BlockCDN,$0.204923,0.72%,"$90,142",0.87%,?,?,BCDN
-1.65%,BlockCDN,$0.204923,0.72%,"$90,142",0.87%,?,?,BCDN
58.26%,Alphabit,$182.54,346.60%,"$82,177",5.41%,?,?,ABC
58.26%,Alphabit,$182.54,346.60%,"$82,177",5.41%,?,?,ABC
-1.57%,GOLD Reward T...,$0.442675,-43.78%,"$76,238",2.45%,?,?,GRX
-1.57%,GOLD Reward T...,$0.442675,-43.78%,"$76,238",2.45%,?,?,GRX
?,GUTS Tickets,$4.33,?,"$76,206",-2.15%,?,?,GET
?,GUTS Tickets,$4.33,?,"$76,206",-2.15%,?,?,GET
-27.91%,EXRNchain,$0.000092,95.53%,"$73,965",2.50%,?,?,EXRN
-27.91%,EXRNchain,$0.000092,95.53%,"$73,965",2.50%,?,?,EXRN
-5.22%,MSD,$0.006262,-22.73%,"$73,153",4.97%,?,?,MSD
-5.22%,MSD,$0.006262,-22.73%,"$73,153",4.97%,?,?,MSD
4.35%,TechShares,$0.520353,-12.93%,"$66,831",3.46%,?,?,THS
4.35%,TechShares,$0.520353,-12.93%,"$66,831",3.46%,?,?,THS
-0.01%,Pylon Network,$29.22,3.07%,"$66,018",7.13%,?,?,PYLNT
-0.01%,Pylon Network,$29.22,3.07%,"$66,018",7.13%,?,?,PYLNT
-5.21%,Animecoin,$0.003202,188.81%,"$62,725",-0.80%,?,,ANI
-5.21%,Animecoin,$0.003202,188.81%,"$62,725",-0.80%,?,,ANI
3.90%,TerraNova,$60.50,-97.82%,"$58,543",6.52%,?,?,TER
3.90%,TerraNova,$60.50,-97.82%,"$58,543",6.52%,?,?,TER
-22.86%,SIGMAcoin,$0.096372,31.39%,"$54,213",-16.82%,?,*,SIGMA
-22.86%,SIGMAcoin,$0.096372,31.39%,"$54,213",-16.82%,?,*,SIGMA
9.99%,SISA,$0.040139,61.28%,"$50,660",33.30%,?,?,SISA
9.99%,SISA,$0.040139,61.28%,"$50,660",33.30%,?,?,SISA
-26.59%,PeepCoin,$0.000064,46.51%,"$50,549",-2.38%,?,*,PCN
-26.59%,PeepCoin,$0.000064,46.51%,"$50,549",-2.38%,?,*,PCN
-6.09%,Cryptopay,$0.228883,-3.81%,"$48,838",2.63%,?,?,CPAY
-6.09%,Cryptopay,$0.228883,-3.81%,"$48,838",2.63%,?,?,CPAY
-1.04%,StrikeBitClub,$0.338859,-11.83%,"$45,221",4.09%,?,?,SBC
-1.04%,StrikeBitClub,$0.338859,-11.83%,"$45,221",4.09%,?,?,SBC
-10.01%,BitSerial,$0.587542,-54.28%,"$41,688",8.18%,?,?,BTE
-10.01%,BitSerial,$0.587542,-54.28%,"$41,688",8.18%,?,?,BTE
-89.80%,Nimfamoney,$0.843254,?,"$41,584",-38.39%,?,?,NIMFA
-89.80%,Nimfamoney,$0.843254,?,"$41,584",-38.39%,?,?,NIMFA
-10.56%,VPNCoin,$0.010441,18.96%,"$37,672",-0.67%,?,?,VASH
-10.56%,VPNCoin,$0.010441,18.96%,"$37,672",-0.67%,?,?,VASH
-33.31%,SafeCoin,$0.000278,89.43%,"$37,664",3.50%,?,,SFE
-33.31%,SafeCoin,$0.000278,89.43%,"$37,664",3.50%,?,,SFE
-41.56%,XTD Coin,$0.000278,-5.28%,"$37,589",-31.00%,?,,XTD
-41.56%,XTD Coin,$0.000278,-5.28%,"$37,589",-31.00%,?,,XTD
6.06%,Suretly,$11.26,69.87%,"$37,312",2.40%,?,?,SUR
6.06%,Suretly,$11.26,69.87%,"$37,312",2.40%,?,?,SUR
8.43%,India Coin,$0.001810,108.58%,"$34,947",16.27%,?,?,INDIA
8.43%,India Coin,$0.001810,108.58%,"$34,947",16.27%,?,?,INDIA
71.81%,Akuya Coin,$0.058333,68.11%,"$33,358",4.49%,?,?,AKY
71.81%,Akuya Coin,$0.058333,68.11%,"$33,358",4.49%,?,?,AKY
19.51%,Francs,$0.160166,73.59%,"$32,609",-21.80%,?,?,FRN
19.51%,Francs,$0.160166,73.59%,"$32,609",-21.80%,?,?,FRN
-19.72%,WandX,$1.02,67.12%,"$31,338",2.63%,?,?,WAND
-19.72%,WandX,$1.02,67.12%,"$31,338",2.63%,?,?,WAND
0.67%,Compcoin,$14.98,4.00%,"$31,103",3.49%,?,?,CMP
0.67%,Compcoin,$14.98,4.00%,"$31,103",3.49%,?,?,CMP
288.33%,Aces,$0.004175,659.31%,"$28,579",4.10%,?,*,ACES
288.33%,Aces,$0.004175,659.31%,"$28,579",4.10%,?,*,ACES
13.52%,Ethereum Lite,$0.365539,26.08%,"$27,929",-0.48%,?,?,ELITE
13.52%,Ethereum Lite,$0.365539,26.08%,"$27,929",-0.48%,?,?,ELITE
63.97%,Phantomx,$0.245164,109.27%,"$27,918",14.17%,?,?,PNX
63.97%,Phantomx,$0.245164,109.27%,"$27,918",14.17%,?,?,PNX
214.48%,UGAIN,$0.030304,1483.39%,"$25,124",14.21%,?,?,GAIN
214.48%,UGAIN,$0.030304,1483.39%,"$25,124",14.21%,?,?,GAIN
-21.46%,TurboCoin,$0.000278,89.43%,"$24,427",3.50%,?,*,TURBO
-21.46%,TurboCoin,$0.000278,89.43%,"$24,427",3.50%,?,*,TURBO
-0.39%,Magnetcoin,$1.41,13.47%,"$24,228",3.49%,?,?,MAGN
-0.39%,Magnetcoin,$1.41,13.47%,"$24,228",3.49%,?,?,MAGN
-44.62%,UniversalRoya...,$0.003666,196.53%,"$22,504",2.36%,?,?,UNRC
-44.62%,UniversalRoya...,$0.003666,196.53%,"$22,504",2.36%,?,?,UNRC
6.35%,EDRCoin,$0.203846,91.45%,"$20,494",2.35%,?,?,EDRC
6.35%,EDRCoin,$0.203846,91.45%,"$20,494",2.35%,?,?,EDRC
28.45%,Elacoin,$0.493252,107.68%,"$19,442",3.50%,?,?,ELC
28.45%,Elacoin,$0.493252,107.68%,"$19,442",3.50%,?,?,ELC
-34.86%,Cubits,$0.021022,294.68%,"$19,347",-4.70%,?,,QBT
-34.86%,Cubits,$0.021022,294.68%,"$19,347",-4.70%,?,,QBT
-7.74%,NEO GOLD,$0.013677,3.85%,"$18,721",2.50%,?,?,NEOG
-7.74%,NEO GOLD,$0.013677,3.85%,"$18,721",2.50%,?,?,NEOG
-38.88%,Bitcedi,$0.039260,321.75%,"$18,158",3.80%,?,?,BXC
-38.88%,Bitcedi,$0.039260,321.75%,"$18,158",3.80%,?,?,BXC
15.39%,Rcoin,$0.000278,89.43%,"$17,277",3.49%,?,?,RCN
15.39%,Rcoin,$0.000278,89.43%,"$17,277",3.49%,?,?,RCN
-12.40%,International...,$0.004594,17.66%,"$17,050",3.50%,?,,XID
-12.40%,International...,$0.004594,17.66%,"$17,050",3.50%,?,,XID
93.29%,netBit,$0.034468,79.78%,"$16,535",3.50%,?,*,NBIT
93.29%,netBit,$0.034468,79.78%,"$16,535",3.50%,?,*,NBIT
-5.32%,Vulcano,$0.011859,70.64%,"$16,131",-4.30%,?,?,VULC
-5.32%,Vulcano,$0.011859,70.64%,"$16,131",-4.30%,?,?,VULC
-28.96%,EncryptoTel [...,$0.198780,-5.83%,"$15,690",-18.33%,?,?,ETT
-28.96%,EncryptoTel [...,$0.198780,-5.83%,"$15,690",-18.33%,?,?,ETT
-20.98%,UR,$0.007518,182.93%,"$14,796",0.30%,?,?,UR
-20.98%,UR,$0.007518,182.93%,"$14,796",0.30%,?,?,UR
11.34%,Golfcoin,$0.000557,176.26%,"$13,415",3.49%,?,?,GOLF
11.34%,Golfcoin,$0.000557,176.26%,"$13,415",3.49%,?,?,GOLF
-9.68%,Chronologic,$2.22,-32.77%,"$11,976",3.50%,?,?,DAY
-9.68%,Chronologic,$2.22,-32.77%,"$11,976",3.50%,?,?,DAY
-14.38%,FAPcoin,$0.005135,330.38%,"$11,854",-13.15%,?,?,FAP
-14.38%,FAPcoin,$0.005135,330.38%,"$11,854",-13.15%,?,?,FAP
-6.11%,PlexCoin,$0.053846,82.77%,"$10,884",-12.30%,?,?,PLX
-6.11%,PlexCoin,$0.053846,82.77%,"$10,884",-12.30%,?,?,PLX
16.94%,T-coin,$0.000537,141.53%,"$10,290",16.01%,?,,TCOIN
16.94%,T-coin,$0.000537,141.53%,"$10,290",16.01%,?,,TCOIN
-8.26%,Everus,$0.481965,23.38%,"$9,828",10.72%,?,?,EVR
-8.26%,Everus,$0.481965,23.38%,"$9,828",10.72%,?,?,EVR
8.77%,Bitcoin Silver,$0.012046,43.91%,"$9,782",2.68%,?,?,BTCS
8.77%,Bitcoin Silver,$0.012046,43.91%,"$9,782",2.68%,?,?,BTCS
-0.53%,MergeCoin,$0.029514,-16.67%,"$9,730",3.50%,?,?,MGC
-0.53%,MergeCoin,$0.029514,-16.67%,"$9,730",3.50%,?,?,MGC
-24.81%,IrishCoin,$0.041905,472.01%,"$9,646",3.49%,?,?,IRL
-24.81%,IrishCoin,$0.041905,472.01%,"$9,646",3.49%,?,?,IRL
-14.05%,Sharkcoin,$0.009180,61.55%,"$9,560",0.88%,?,,SAK
-14.05%,Sharkcoin,$0.009180,61.55%,"$9,560",0.88%,?,,SAK
4.66%,Storjcoin X,$2.01,42.04%,"$9,518",-0.35%,?,?,SJCX
4.66%,Storjcoin X,$2.01,42.04%,"$9,518",-0.35%,?,?,SJCX
47.33%,CyberCoin,$0.000418,42.08%,"$9,418",3.49%,?,?,CC
47.33%,CyberCoin,$0.000418,42.08%,"$9,418",3.49%,?,?,CC
-8.96%,Matryx,$2.29,207.97%,"$9,278",2.50%,?,?,MTX
-8.96%,Matryx,$2.29,207.97%,"$9,278",2.50%,?,?,MTX
-48.91%,Peacecoin,$0.027983,80.64%,"$9,255",1.47%,?,?,PEC
-48.91%,Peacecoin,$0.027983,80.64%,"$9,255",1.47%,?,?,PEC
20.27%,FlappyCoin,$0.000019,32.71%,"$9,125",-0.41%,?,?,FLAP
20.27%,FlappyCoin,$0.000019,32.71%,"$9,125",-0.41%,?,?,FLAP
27.72%,BlazerCoin,$0.003495,137.19%,"$8,999",-37.41%,?,,BLAZR
27.72%,BlazerCoin,$0.003495,137.19%,"$8,999",-37.41%,?,,BLAZR
-10.54%,Sand Coin,$1.99,109.26%,"$8,960",1.86%,?,?,SND
-10.54%,Sand Coin,$1.99,109.26%,"$8,960",1.86%,?,?,SND
-35.70%,Antimatter,$0.000278,45.34%,"$8,938",3.49%,?,,ANTX
-35.70%,Antimatter,$0.000278,45.34%,"$8,938",3.49%,?,,ANTX
-4.91%,BTCMoon,$0.015777,18.25%,"$8,760",-0.97%,?,?,BTCM
-4.91%,BTCMoon,$0.015777,18.25%,"$8,760",-0.97%,?,?,BTCM
5.65%,LiteCoin Gold,$0.007331,-17.66%,"$8,555",0.96%,?,?,LTG
5.65%,LiteCoin Gold,$0.007331,-17.66%,"$8,555",0.96%,?,?,LTG
-28.77%,TodayCoin,$0.005430,47.92%,"$8,551",17.58%,?,,TODAY
-28.77%,TodayCoin,$0.005430,47.92%,"$8,551",17.58%,?,,TODAY
-22.12%,Fazzcoin,$0.053529,114.99%,"$8,501",2.05%,?,?,FAZZ
-22.12%,Fazzcoin,$0.053529,114.99%,"$8,501",2.05%,?,?,FAZZ
-29.27%,Bitok,$0.000139,-5.30%,"$8,435",3.49%,?,?,BITOK
-29.27%,Bitok,$0.000139,-5.30%,"$8,435",3.49%,?,?,BITOK
-2.98%,DynamicCoin,$0.009365,-29.10%,"$8,194",2.53%,?,?,DMC
-2.98%,DynamicCoin,$0.009365,-29.10%,"$8,194",2.53%,?,?,DMC
-10.60%,TopCoin,$0.007518,125.14%,"$8,080",3.50%,?,?,TOP
-10.60%,TopCoin,$0.007518,125.14%,"$8,080",3.50%,?,?,TOP
-16.75%,iQuant,$0.352180,84.58%,"$7,864",1.44%,?,?,IQT
-16.75%,iQuant,$0.352180,84.58%,"$7,864",1.44%,?,?,IQT
-35.03%,Sakuracoin,$0.007518,8.96%,"$7,832",-19.78%,?,?,SKR
-35.03%,Sakuracoin,$0.007518,8.96%,"$7,832",-19.78%,?,?,SKR
-4.81%,Wi Coin,$0.012739,-18.48%,"$7,463",7.71%,?,?,WIC
-4.81%,Wi Coin,$0.012739,-18.48%,"$7,463",7.71%,?,?,WIC
-34.54%,DimonCoin,$0.000083,463.47%,"$7,264",2.50%,?,?,FUDD
-34.54%,DimonCoin,$0.000083,463.47%,"$7,264",2.50%,?,?,FUDD
21.87%,10M Token,$0.024093,526.37%,"$6,854",2.63%,?,?,10MT
21.87%,10M Token,$0.024093,526.37%,"$6,854",2.63%,?,?,10MT
63.70%,Dutch Coin,$0.002088,335.21%,"$6,825",-2.97%,?,,DUTCH
63.70%,Dutch Coin,$0.002088,335.21%,"$6,825",-2.97%,?,,DUTCH
-1.76%,UNCoin,$0.000139,-5.29%,"$6,488",3.49%,?,?,UNC
-1.76%,UNCoin,$0.000139,-5.29%,"$6,488",3.49%,?,?,UNC
-14.81%,Macro,$1.09,-17.80%,"$6,377",3.49%,?,?,MCR
-14.81%,Macro,$1.09,-17.80%,"$6,377",3.49%,?,?,MCR
-24.55%,Bastonet,$0.002088,74.92%,"$6,369",-29.43%,?,*,BSN
-24.55%,Bastonet,$0.002088,74.92%,"$6,369",-29.43%,?,*,BSN
-28.99%,BestChain,$0.015663,146.01%,"$6,289",13.69%,?,?,BEST
-28.99%,BestChain,$0.015663,146.01%,"$6,289",13.69%,?,?,BEST
-19.82%,HODL Bucks,$0.391344,129.48%,"$6,210",3.43%,?,?,HDLB
-19.82%,HODL Bucks,$0.391344,129.48%,"$6,210",3.43%,?,?,HDLB
-19.64%,Musiconomi,$0.184883,-9.71%,"$6,160",18.49%,?,?,MCI
-19.64%,Musiconomi,$0.184883,-9.71%,"$6,160",18.49%,?,?,MCI
-31.28%,Triaconta,$26.62,-18.67%,"$5,816",2.63%,?,?,TRIA
-31.28%,Triaconta,$26.62,-18.67%,"$5,816",2.63%,?,?,TRIA
-25.33%,SHACoin,$0.006683,153.02%,"$5,603",14.00%,?,,SHA
-25.33%,SHACoin,$0.006683,153.02%,"$5,603",14.00%,?,,SHA
3.20%,MarxCoin,$0.006828,93.02%,"$5,536",-1.17%,?,?,MARX
3.20%,MarxCoin,$0.006828,93.02%,"$5,536",-1.17%,?,?,MARX
9.81%,GAY Money,$0.153976,39.17%,"$5,332",4.62%,?,?,GAY
9.81%,GAY Money,$0.153976,39.17%,"$5,332",4.62%,?,?,GAY
14.12%,Halloween Coin,$0.000808,56.00%,"$5,161",3.53%,?,?,HALLO
14.12%,Halloween Coin,$0.000808,56.00%,"$5,161",3.53%,?,?,HALLO
35.14%,Avoncoin,$0.002645,342.42%,"$4,997",15.69%,?,?,ACN
35.14%,Avoncoin,$0.002645,342.42%,"$4,997",15.69%,?,?,ACN
-18.14%,Granite,$0.031881,53.69%,"$4,789",5.33%,?,,GRN
-18.14%,Granite,$0.031881,53.69%,"$4,789",5.33%,?,,GRN
-1.29%,Zilbercoin,$0.074858,52.80%,"$4,409",3.10%,?,?,ZBC
-1.29%,Zilbercoin,$0.074858,52.80%,"$4,409",3.10%,?,?,ZBC
7.67%,Tellurion,$0.002273,143.03%,"$4,025",-9.08%,?,?,TELL
7.67%,Tellurion,$0.002273,143.03%,"$4,025",-9.08%,?,?,TELL
3.83%,ANRYZE,$0.033412,16.21%,"$4,011",3.49%,?,?,RYZ
3.83%,ANRYZE,$0.033412,16.21%,"$4,011",3.49%,?,?,RYZ
35.50%,EventChain,$0.520781,28.81%,"$3,990",3.46%,?,?,EVC
35.50%,EventChain,$0.520781,28.81%,"$3,990",3.46%,?,?,EVC
-13.45%,Safe Trade Coin,$0.000418,102.86%,"$3,711",55.26%,?,?,XSTC
-13.45%,Safe Trade Coin,$0.000418,102.86%,"$3,711",55.26%,?,?,XSTC
-7.10%,Blockchain Index,$6.51,5.88%,"$3,710",2.50%,?,?,BLX
-7.10%,Blockchain Index,$6.51,5.88%,"$3,710",2.50%,?,?,BLX
39.68%,Mavro,$0.243633,122.14%,"$3,703",1.01%,?,?,MAVRO
39.68%,Mavro,$0.243633,122.14%,"$3,703",1.01%,?,?,MAVRO
-6.43%,CORION,$0.581656,15.53%,"$3,695",12.46%,?,?,COR
-6.43%,CORION,$0.581656,15.53%,"$3,695",12.46%,?,?,COR
3.80%,Cash Poker Pro,$0.102395,31.13%,"$3,618",2.50%,?,?,CASH
